ID,item_cnt_month
926,0.17323029
927,0.08204445
928,0.4282382
929,0.4282382
930,0.053371876
931,0.053371876
932,0.43416446
933,0.12980181
934,0.053371876
935,0.29339537
936,0.42068565
937,0.5388691
938,0.22411373
939,0.238825
940,0.08484942
941,0.3248994
942,0.07457879
943,0.4725594
944,0.3342582
945,0.057917297
946,0.13256359
947,0.24069402
948,0.1952714
949,4.14968
950,0.27610278
951,0.057917297
952,0.055882096
953,0.07684815
954,0.26423916
955,0.21454483
956,0.77612835
957,0.057917297
958,0.8074096
959,0.24069402
960,0.24069402
961,0.11697474
962,0.31549987
963,0.14116395
964,0.26576865
965,0.9114684
966,0.42498165
967,0.28267646
968,0.07684815
969,0.26739496
970,0.05564794
971,0.26739496
972,0.23728532
973,0.37010992
974,0.26739496
975,0.057917297
976,0.17321908
977,1.2746189
978,0.60820115
979,0.9574859
980,0.33135998
981,0.38115126
982,0.47242412
983,0.23594639
984,0.23728532
985,0.58747184
986,0.45590585
987,0.5666581
988,0.27707243
989,0.3085906
990,0.37511745
991,0.32619864
992,0.3673113
993,1.181634
994,0.73395586
995,0.3913887
996,0.38434547
997,0.3913887
998,0.40089086
999,0.24813277
1000,0.70348024
1001,0.4050801
1002,0.8199736
1003,0.2693355
1004,0.32140696
1005,0.4050801
1006,0.23728532
1007,0.28890187
1008,0.6262294
1009,0.3071971
1010,0.105926156
1011,2.5392046
1012,0.45815656
1013,2.1602511
1014,0.27221364
1015,0.91598296
1016,0.060162485
1017,0.24179986
1018,0.24868807
1019,0.34056875
1020,0.2422323
1021,0.30386376
1022,0.24627438
1023,0.24024567
1024,0.4970947
1025,0.30917257
1026,0.408139
1027,0.3313856
1028,0.06268951
1029,0.29349118
1030,0.22690472
1031,0.52750504
1032,1.3443081
1033,0.7025362
1034,0.458457
1035,0.283427
1036,0.24647105
1037,1.1865672
1038,0.22526833
1039,0.30763966
1040,0.39122543
1041,0.24409273
1042,0.76474047
1043,0.29349118
1044,0.34479684
1045,0.29210162
1046,0.59344584
1047,0.2391302
1048,0.22496426
1049,0.20051539
1050,0.22151062
1051,0.22151062
1052,0.24637353
1053,0.064724654
1054,0.09339723
1055,0.5428114
1056,0.44681987
1057,0.22496426
1058,0.23786736
1059,1.4394913
1060,0.19799185
1061,0.5255732
1062,0.19826332
1063,0.22496426
1064,0.27520838
1065,0.17869699
1066,0.19826332
1067,0.38981414
1068,0.064724654
1069,0.3222183
1070,0.22634318
1071,0.22061458
1072,0.22151062
1073,0.11955479
1074,0.11955479
1075,0.11955479
1076,0.3210509
1077,2.7402475
1078,0.7859431
1079,0.32993126
1080,0.22768202
1081,0.758515
1082,0.23786736
1083,0.24024567
1084,0.34877872
1085,0.22768202
1086,0.23786736
1087,0.67980695
1088,0.92805505
1089,0.749032
1090,2.175789
1091,0.2939909
1092,0.5584667
1093,0.6518015
1094,0.22499686
1095,0.26016194
1096,0.29113087
1097,0.31694093
1098,2.7133324
1099,0.19265929
1100,0.24884316
1101,0.13166443
1102,0.13664126
1103,0.91042185
1104,1.6116484
1105,0.16980854
1106,0.32913154
1107,0.73583496
1108,0.10082719
1109,0.19650948
1110,0.21580434
1111,0.07011947
1112,0.2826085
1113,0.16549492
1114,0.25907987
1115,0.2556172
1116,0.09606236
1117,0.069885254
1118,0.17551425
1119,0.10082719
1120,0.34984094
1121,0.09954223
1122,0.19650948
1123,0.4950832
1124,0.25851655
1125,0.19693318
1126,0.4194291
1127,0.17551425
1128,0.22027817
1129,0.2219505
1130,0.0846487
1131,0.3101982
1132,0.2072087
1133,0.1884197
1134,0.21092287
1135,0.17551425
1136,0.18764237
1137,0.9150826
1138,0.27133393
1139,0.086093634
1140,0.6766678
1141,0.18600595
1142,0.240226
1143,0.16885337
1144,0.16980854
1145,0.32828313
1146,0.18405238
1147,0.49711838
1148,0.16980854
1149,0.23442751
1150,0.03530082
1151,0.26266432
1152,0.07215461
1153,0.32376164
1154,0.53229684
1155,0.2219505
1156,0.0930126
1157,2.5038335
1158,1.6059761
1159,0.19650948
1160,0.17551425
1161,0.3415621
1162,0.16953707
1163,0.07215461
1164,0.07215461
1165,0.07897583
1166,0.07215461
1167,0.19305584
1168,0.10305861
1169,0.17526677
1170,0.33588898
1171,0.07215461
1172,0.07215461
1173,0.18405238
1174,0.06785011
1175,0.06785011
1176,0.06785011
1177,0.14364356
1178,0.11713332
1179,0.07897583
1180,0.29883295
1181,0.16980854
1182,0.1891034
1183,0.07215461
1184,0.091085464
1185,0.16980854
1186,0.07215461
1187,0.49711838
1188,0.07215461
1189,1.0163363
1190,0.03663978
1191,0.03663978
1192,0.10082719
1193,1.064563
1194,0.22859651
1195,0.3038541
1196,0.16643962
1197,0.07215461
1198,0.09954223
1199,0.32237318
1200,0.2072087
1201,0.2556172
1202,0.18600595
1203,0.40537888
1204,0.3101982
1205,0.84881353
1206,0.19650948
1207,0.07215461
1208,0.09855783
1209,0.240226
1210,0.23172936
1211,0.19650948
1212,1.8365927
1213,0.71275926
1214,0.3902013
1215,0.09528196
1216,0.47338575
1217,0.48721126
1218,0.19335362
1219,0.21015963
1220,0.07897583
1221,0.07215461
1222,0.07897583
1223,0.07215461
1224,0.21092287
1225,0.06785011
1226,0.10406697
1227,0.3101982
1228,0.21946093
1229,0.1891034
1230,0.10082719
1231,0.39999726
1232,0.1891034
1233,0.11713332
1234,0.16420451
1235,0.27837437
1236,0.1891034
1237,0.26122856
1238,0.3101982
1239,0.9716736
1240,0.15024221
1241,0.34564257
1242,0.21092287
1243,0.3799488
1244,0.093793005
1245,0.18895695
1246,0.39490962
1247,0.26369607
1248,0.22897267
1249,0.16980854
1250,0.21092287
1251,0.23048943
1252,0.20266348
1253,0.2219505
1254,0.5270636
1255,0.34977883
1256,0.5137316
1257,0.030450433
1258,0.030450433
1259,0.029111475
1260,0.022886068
1261,0.20085081
1262,0.07278648
1263,0.25647497
1264,1.4496453
1265,0.27571747
1266,0.08909255
1267,0.37734082
1268,0.1693249
1269,0.15801516
1270,0.17786297
1271,0.17946154
1272,0.1693249
1273,0.2213791
1274,0.065965265
1275,0.14405286
1276,0.3175723
1277,0.28463793
1278,0.35978433
1279,0.54005474
1280,0.18828493
1281,0.20085081
1282,0.20101935
1283,0.23190928
1284,0.9179269
1285,0.18130907
1286,0.07278648
1287,0.63269323
1288,0.022886068
1289,0.34289196
1290,0.08909255
1291,0.42358026
1292,0.27142474
1293,0.1324141
1294,0.38693655
1295,0.24670145
1296,0.11094391
1297,0.24463469
1298,0.75130177
1299,0.1987564
1300,0.1987564
1301,0.33836237
1302,0.18291405
1303,0.16361919
1304,0.89890563
1305,0.35505092
1306,0.065965265
1307,0.28469595
1308,0.17288297
1309,0.065965265
1310,0.065965265
1311,0.113974124
1312,0.89102125
1313,0.1426467
1314,0.30884176
1315,0.06369591
1316,0.36933026
1317,0.113974124
1318,0.77634615
1319,0.14405286
1320,0.113974124
1321,0.089873016
1322,0.28463793
1323,0.19793335
1324,0.09463784
1325,0.6821036
1326,0.06369591
1327,0.065965265
1328,0.16361919
1329,0.14405286
1330,0.061660707
1331,0.065965265
1332,0.16361919
1333,4.550378
1334,0.2700171
1335,0.022886068
1336,0.065965265
1337,0.3493085
1338,0.2620782
1339,0.22572881
1340,0.065965265
1341,0.065965265
1342,0.3571964
1343,0.1601606
1344,0.061660707
1345,0.07051712
1346,0.065965265
1347,0.18861976
1348,0.2322562
1349,0.48945093
1350,0.065965265
1351,0.113974124
1352,0.065965265
1353,0.17945546
1354,0.27872387
1355,0.37144017
1356,0.2011733
1357,0.19556928
1358,0.1601606
1359,0.6220636
1360,0.7972083
1361,0.3571964
1362,0.16576463
1363,0.11094391
1364,0.22369361
1365,0.3999675
1366,0.09463784
1367,0.11094391
1368,0.22620302
1369,0.065965265
1370,0.24057859
1371,0.06369591
1372,0.1601606
1373,0.21596211
1374,0.07278648
1375,0.21596211
1376,0.48000863
1377,0.065965265
1378,0.19275576
1379,0.2011733
1380,0.2011733
1381,0.08262676
1382,0.2639748
1383,0.31432435
1384,0.1693249
1385,0.3508925
1386,0.18861976
1387,0.065965265
1388,0.21518305
1389,0.065965265
1390,0.20316479
1391,0.2443766
1392,0.21029767
1393,0.07278648
1394,0.065965265
1395,0.22258237
1396,0.065965265
1397,0.2011733
1398,0.19556928
1399,0.09463784
1400,0.065965265
1401,0.1693249
1402,0.20961499
1403,0.74319386
1404,0.24057859
1405,0.15449587
1406,0.065965265
1407,0.1693249
1408,0.065965265
1409,0.065965265
1410,0.113974124
1411,0.21894857
1412,0.1693249
1413,0.2678839
1414,0.065965265
1415,0.1693249
1416,0.24827474
1417,0.23469076
1418,0.065965265
1419,0.22572881
1420,0.1601606
1421,0.3021095
1422,0.1601606
1423,0.09463784
1424,0.065965265
1425,0.05512464
1426,0.065965265
1427,0.16576463
1428,0.15930557
1429,0.11094391
1430,0.065965265
1431,0.10120219
1432,0.065965265
1433,0.065965265
1434,0.33858162
1435,0.08489612
1436,0.065965265
1437,0.065965265
1438,0.065965265
1439,0.065965265
1440,0.07278648
1441,0.065965265
1442,0.17945546
1443,0.21596211
1444,0.24057859
1445,0.1843758
1446,0.24057859
1447,0.16587126
1448,0.065965265
1449,0.20127994
1450,0.09463784
1451,0.16576463
1452,0.22572881
1453,0.089873016
1454,0.065965265
1455,0.06369591
1456,0.1601606
1457,0.06369591
1458,0.3751988
1459,0.656211
1460,0.17945546
1461,0.1672897
1462,0.45971805
1463,0.065965265
1464,0.16360664
1465,0.18505949
1466,0.24443373
1467,0.18868324
1468,0.28451344
1469,0.1073356
1470,0.09905431
1471,0.18861976
1472,0.24670145
1473,0.11170477
1474,0.36389774
1475,0.50121135
1476,0.0862647
1477,0.4097948
1478,0.19032013
1479,0.27168593
1480,0.09236848
1481,0.17277095
1482,0.44672638
1483,0.061660707
1484,0.1827676
1485,0.06369591
1486,0.17025411
1487,0.065965265
1488,0.1601606
1489,0.3085978
1490,0.16576463
1491,0.1426467
1492,0.22326514
1493,0.06403655
1494,0.21630275
1495,0.066305906
1496,0.066305906
1497,2.8672082
1498,0.3838982
1499,0.066305906
1500,0.09497848
1501,0.1198957
1502,0.24469289
1503,0.12906
1504,0.07312712
1505,0.066305906
1506,0.12782916
1507,0.06403655
1508,0.18916193
1509,0.19260803
1510,0.07312712
1511,0.07657316
1512,0.066305906
1513,0.06403655
1514,0.3139387
1515,0.024565667
1516,0.06882256
1517,0.07312712
1518,0.12782916
1519,0.12906
1520,0.06403655
1521,0.3139387
1522,0.2627289
1523,0.066305906
1524,0.24497533
1525,0.20031375
1526,0.066305906
1527,0.10154283
1528,0.12549973
1529,0.07657316
1530,0.111284554
1531,0.3169315
1532,0.22312397
1533,0.066305906
1534,0.07312712
1535,0.066305906
1536,0.311652
1537,0.12560636
1538,0.26823854
1539,0.26252794
1540,0.19804439
1541,0.19804439
1542,0.1982786
1543,0.16531363
1544,0.034237117
1545,0.062001348
1546,1.6550223
1547,0.14185837
1548,0.26813543
1549,0.14530441
1550,0.07312712
1551,0.3422952
1552,0.23845896
1553,0.066305906
1554,0.066305906
1555,0.19142577
1556,0.12782916
1557,0.09497848
1558,0.2161018
1559,0.12906
1560,0.09021366
1561,0.15219724
1562,0.06882256
1563,0.15423238
1564,0.15005523
1565,0.15005523
1566,0.15013805
1567,0.08701995
1568,0.16359648
1569,0.0680891
1570,0.017641336
1571,0.105079025
1572,0.05889541
1573,1.3055139
1574,0.292432
1575,0.09264502
1576,0.16431648
1577,0.05454278
1578,0.106613606
1579,0.087519854
1580,0.05657792
1581,0.16408226
1582,0.4215014
1583,0.12977502
1584,0.14608353
1585,0.05657792
1586,0.05657792
1587,0.16171405
1588,0.05454278
1589,0.071089536
1590,0.12195775
1591,0.05454278
1592,0.185285
1593,0.0996699
1594,0.0996699
1595,0.05657792
1596,0.16336402
1597,0.16408226
1598,0.05884728
1599,0.05884728
1600,0.05884728
1601,0.05884728
1602,0.05884728
1603,0.087519854
1604,0.1342557
1605,0.087519854
1606,0.121548206
1607,0.12715223
1608,0.20884418
1609,0.20884418
1610,0.05884728
1611,0.16635162
1612,0.05884728
1613,0.34010056
1614,0.06566849
1615,0.43075943
1616,0.05657792
1617,0.05657792
1618,0.48521745
1619,0.05884728
1620,0.05657792
1621,0.42344883
1622,0.05454278
1623,0.05454278
1624,0.05657792
1625,0.14139602
1626,0.1342557
1627,0.58394355
1628,0.085933626
1629,0.16635162
1630,0.05454278
1631,0.05884728
1632,0.056812137
1633,0.2104109
1634,0.05884728
1635,0.05884728
1636,0.05884728
1637,0.05884728
1638,0.08275503
1639,1.3193303
1640,0.056812137
1641,0.16336402
1642,0.05884728
1643,0.085933626
1644,0.13082322
1645,0.05884728
1646,0.08275503
1647,0.42444104
1648,0.05884728
1649,0.05884728
1650,0.12715223
1651,0.055238962
1652,0.05884728
1653,0.34653312
1654,0.45554966
1655,0.15447357
1656,0.23437071
1657,0.123063564
1658,0.05884728
1659,0.32838953
1660,0.13729578
1661,0.05657792
1662,0.05657792
1663,0.05657792
1664,0.553039
1665,0.05657792
1666,0.055238962
1667,0.185285
1668,0.15820768
1669,0.108540565
1670,0.091537654
1671,0.05884728
1672,0.23221275
1673,0.08275503
