ID,item_cnt_month
881,1.132643
882,0.6390487
883,2.1419578
884,0.4992592
885,0.69714624
886,0.2095755
887,0.2963854
888,0.3907929
889,0.39797044
890,0.39876366
891,0.39999026
892,0.39797044
893,0.27126035
894,0.4784233
895,0.18912515
896,0.19426754
897,0.27200982
898,0.39797044
899,0.4344262
900,0.27126035
901,1.3804698
902,0.28375417
903,0.622996
904,0.6459871
905,0.58583075
906,1.7487564
907,0.36038172
908,0.41431907
909,0.27126035
910,0.30539253
911,0.14707148
912,1.3619883
913,0.54488033
914,0.14071101
915,0.27126035
916,0.29069644
917,0.19351807
918,0.2812139
919,0.44629097
920,0.18944487
921,0.7644546
922,0.14740884
923,0.40648067
924,0.6446283
925,0.31131554
926,0.34206104
927,0.14940354
928,0.3995316
929,0.3995316
930,0.14644933
931,0.14400065
932,0.41896772
933,0.24214011
934,0.20062795
935,0.306142
936,0.3995316
937,0.5034034
938,0.27200982
939,0.28711197
940,0.18276885
941,0.28711197
942,0.14304897
943,0.4383062
944,0.3931368
945,0.13271976
946,0.19725367
947,0.25834364
948,0.2744467
949,0.82309544
950,0.3214975
951,0.13480765
952,0.17813137
953,0.2875833
954,0.2953571
955,0.2709484
956,0.5724036
957,0.1357398
958,0.6715982
959,0.38761175
960,0.37765816
961,0.18960407
962,0.34532493
963,0.17972615
964,0.27777973
965,0.5694473
966,0.4329236
967,0.32524186
968,0.1391606
969,0.25834364
970,0.13982975
971,0.25834364
972,0.14515597
973,0.43074617
974,0.25834364
975,0.13480765
976,0.27210772
977,0.9637268
978,0.55013865
979,0.7428757
980,0.45423526
981,0.36366403
982,0.4666584
983,0.23716405
984,0.19333732
985,0.66918534
986,0.50602514
987,0.5862677
988,0.32524186
989,0.19014627
990,0.9603524
991,0.31638467
992,0.2763111
993,1.8845803
994,0.8604417
995,0.40875444
996,0.2962047
997,0.39356393
998,0.42174342
999,0.2657909
1000,0.8209166
1001,0.40349936
1002,0.80473125
1003,0.32524186
1004,0.3263898
1005,0.40349936
1006,0.14016706
1007,0.32524186
1008,0.7165774
1009,0.35090986
1010,0.1838294
1011,0.9367813
1012,0.50798285
1013,2.0432885
1014,0.39079034
1015,0.54539406
1016,0.13315293
1017,0.1937705
1018,0.2633027
1019,0.41665292
1020,0.18691921
1021,0.34872752
1022,0.35053608
1023,0.31796905
1024,0.54927063
1025,0.24811596
1026,0.46732065
1027,0.42716748
1028,0.18057424
1029,0.37730908
1030,0.317395
1031,0.63883907
1032,1.1108298
1033,0.48739153
1034,0.53994113
1035,0.40982056
1036,0.44446826
1037,1.0822048
1038,0.25794405
1039,1.9991041
1040,0.45240235
1041,0.19324002
1042,0.50259745
1043,0.37730908
1044,0.43220904
1045,0.19291279
1046,0.49138218
1047,0.29216176
1048,0.25628492
1049,0.25124624
1050,0.25124624
1051,0.25628492
1052,0.38598576
1053,0.18377239
1054,0.19162345
1055,0.47615862
1056,0.3925848
1057,0.37056074
1058,0.1450586
1059,1.5808612
1060,0.26993287
1061,0.48739153
1062,0.33505175
1063,0.25124624
1064,0.347628
1065,0.25049677
1066,0.25049677
1067,0.43020982
1068,0.14503425
1069,0.37314868
1070,0.26993287
1071,0.33505175
1072,0.25049677
1073,0.19040897
1074,0.19040897
1075,0.19040897
1076,0.3956525
1077,3.091431
1078,0.7642956
1079,0.39315087
1080,0.25794405
1081,0.50259745
1082,0.14260992
1083,0.317395
1084,0.19906282
1085,0.25794405
1086,0.14643022
1087,0.3882537
1088,0.5307063
1089,0.55320704
1090,2.7940059
1091,0.9833329
1092,0.65427643
1093,2.058186
1094,0.27538073
1095,0.44344047
1096,0.395602
1097,0.39017102
1098,2.9110856
1099,0.34577063
1100,0.25932157
1101,0.19204971
1102,0.23595476
1103,0.87054825
1104,1.3548152
1105,0.23944858
1106,0.64698946
1107,0.67595124
1108,0.124114424
1109,0.3305999
1110,0.24924779
1111,0.11764404
1112,0.3963177
1113,0.2635653
1114,0.2596382
1115,0.27225855
1116,0.16867024
1117,0.11839351
1118,0.3305999
1119,0.124114424
1120,0.3962721
1121,0.1347836
1122,0.22906223
1123,0.3845418
1124,0.35838455
1125,0.25394621
1126,0.3681994
1127,0.22906223
1128,0.3110776
1129,0.25208092
1130,0.19014087
1131,0.3845418
1132,0.40525684
1133,0.23650956
1134,0.2825808
1135,0.22906223
1136,0.29596055
1137,0.99817324
1138,0.40589416
1139,0.17274097
1140,0.43253106
1141,0.23650956
1142,1.3905592
1143,0.23650956
1144,0.22906223
1145,0.40379366
1146,0.24158543
1147,0.3845418
1148,0.22906223
1149,0.32088125
1150,0.3221446
1151,0.35580975
1152,0.1767987
1153,0.34876335
1154,0.5925725
1155,0.30503207
1156,0.17201573
1157,2.6896102
1158,1.4276178
1159,0.2298117
1160,0.2298117
1161,0.42845124
1162,0.24849832
1163,0.11973187
1164,0.123695314
1165,0.18395543
1166,0.11839351
1167,0.2298117
1168,0.13156173
1169,0.2298117
1170,0.34951282
1171,0.14527869
1172,0.12018415
1173,0.24158543
1174,0.1767987
1175,0.1767987
1176,0.1767987
1177,1.2616158
1178,0.17259142
1179,0.12934127
1180,0.32265946
1181,0.22906223
1182,0.24849832
1183,0.12353578
1184,0.15683672
1185,0.22906223
1186,0.11764404
1187,0.3845418
1188,0.12018415
1189,1.4848285
1190,0.13750309
1191,0.1566113
1192,0.15886807
1193,1.2413185
1194,1.8393873
1195,0.4049124
1196,0.23650956
1197,0.13005579
1198,0.13189375
1199,0.3605038
1200,0.29596055
1201,0.2719733
1202,0.26971287
1203,0.51901644
1204,0.3845418
1205,0.8382957
1206,0.2298117
1207,0.12066403
1208,0.12486389
1209,0.6190343
1210,0.33756995
1211,0.22906223
1212,1.8973502
1213,0.7983241
1214,0.3707837
1215,0.17126626
1216,0.43619588
1217,0.51712066
1218,0.24158543
1219,0.2892627
1220,0.12400445
1221,0.12018415
1222,0.12934127
1223,0.12263283
1224,0.2825808
1225,0.1767987
1226,0.17660037
1227,0.38529128
1228,0.30093718
1229,0.24849832
1230,0.15970051
1231,0.40651736
1232,0.2588846
1233,0.17230615
1234,0.22906223
1235,0.4264263
1236,0.2588846
1237,0.2791381
1238,0.38529128
1239,1.477699
1240,0.22906223
1241,0.35629848
1242,0.2825808
1243,0.47676197
1244,0.17079133
1245,0.22906223
1246,0.4903351
1247,0.2610215
1248,0.25208354
1249,0.22906223
1250,0.2825808
1251,0.22906223
1252,0.24903268
1253,0.2468692
1254,0.5473945
1255,0.42133
1256,0.590994
1257,0.12251589
1258,0.14558366
1259,0.20084131
1260,0.19448078
1261,0.24693093
1262,0.12143171
1263,0.7532028
1264,1.3735726
1265,0.40031433
1266,0.16983974
1267,0.5202503
1268,0.22662774
1269,0.22662774
1270,0.23915091
1271,0.27916303
1272,0.2273772
1273,0.27916303
1274,0.15758687
1275,0.22662774
1276,0.34632885
1277,0.36532998
1278,0.6422342
1279,0.6188973
1280,0.22662774
1281,0.24707183
1282,0.29352608
1283,0.39458326
1284,1.1003184
1285,0.23915091
1286,0.12157261
1287,0.5243307
1288,0.27155668
1289,0.3667729
1290,0.16983974
1291,0.48063654
1292,0.2942869
1293,0.19192609
1294,0.44331333
1295,0.30261105
1296,0.17087963
1297,0.24975643
1298,0.66580516
1299,0.30063498
1300,0.30063498
1301,0.45352456
1302,0.24707183
1303,0.31984037
1304,0.8700088
1305,0.37891516
1306,0.12156996
1307,0.3608439
1308,0.33394474
1309,0.13451916
1310,0.11520955
1311,0.1841225
1312,1.0313511
1313,0.18927035
1314,0.4137509
1315,0.11520955
1316,0.3340075
1317,0.18127733
1318,0.81677264
1319,0.22662774
1320,0.18461323
1321,0.16724372
1322,0.36532998
1323,0.28391424
1324,0.12167993
1325,0.6565989
1326,0.12231943
1327,0.11520955
1328,0.22662774
1329,0.22662774
1330,0.13827726
1331,0.13950795
1332,0.22662774
1333,2.4426422
1334,0.35595006
1335,0.2960847
1336,0.13705927
1337,0.37222078
1338,0.37946877
1339,0.27916303
1340,0.15758687
1341,0.15758687
1342,0.35561734
1343,0.31984037
1344,0.15758687
1345,0.12232208
1346,0.15758687
1347,0.24707183
1348,0.22662774
1349,0.5553057
1350,0.11520955
1351,0.18127733
1352,0.11520955
1353,0.24707183
1354,0.28157705
1355,0.4951042
1356,0.27916303
1357,0.27916303
1358,0.31984037
1359,0.63046294
1360,0.9898875
1361,0.47454143
1362,0.22662774
1363,0.17087963
1364,0.27916303
1365,0.38149947
1366,0.12167993
1367,0.17087963
1368,0.31189823
1369,0.13950795
1370,0.36532998
1371,0.11520955
1372,0.22662774
1373,0.24622539
1374,0.12157261
1375,0.24964643
1376,0.40661612
1377,0.11520955
1378,0.24845079
1379,0.27916303
1380,0.27916303
1381,0.121964574
1382,0.39908773
1383,0.30206805
1384,0.22662774
1385,0.5171086
1386,0.24707183
1387,0.12156996
1388,0.23776352
1389,0.13451916
1390,0.29352608
1391,1.6620438
1392,0.2525197
1393,0.12157261
1394,0.11520955
1395,0.24964908
1396,0.13451916
1397,0.28954935
1398,0.27916303
1399,0.12167993
1400,0.13950795
1401,0.2273772
1402,0.24707183
1403,0.85878825
1404,0.36532998
1405,0.26805723
1406,0.11520955
1407,0.2273772
1408,0.11520955
1409,0.11520955
1410,0.18127733
1411,0.35144556
1412,0.22662774
1413,0.36689347
1414,0.11822954
1415,0.25137886
1416,0.39167333
1417,0.3200373
1418,0.11822954
1419,0.27916303
1420,0.31984037
1421,0.33542436
1422,0.22662774
1423,0.1219652
1424,0.12110129
1425,0.26492438
1426,0.13950795
1427,0.22662774
1428,0.26113084
1429,0.17087963
1430,0.11520955
1431,0.17027903
1432,0.13451916
1433,0.12156996
1434,0.38053596
1435,0.14147785
1436,0.11520955
1437,0.11520955
1438,0.12156996
1439,0.11729738
1440,0.12157261
1441,0.11520955
1442,0.24707183
1443,0.24622539
1444,0.36607945
1445,0.23407501
1446,0.36607945
1447,0.2273772
1448,0.12231943
1449,0.2799125
1450,0.1219652
1451,0.31984037
1452,0.2799125
1453,0.16861534
1454,0.12156996
1455,0.11595902
1456,0.22662774
1457,0.13526863
1458,0.34707832
1459,0.648054
1460,0.24707183
1461,0.22662774
1462,0.3786457
1463,0.13950795
1464,0.22662774
1465,0.24707183
1466,0.24975643
1467,0.53797466
1468,0.39908773
1469,0.21059597
1470,0.17592332
1471,0.2478213
1472,0.30261105
1473,0.1820268
1474,0.34044397
1475,0.44479474
1476,0.20833164
1477,0.4052642
1478,0.2273772
1479,0.27838385
1480,0.1224294
1481,0.2273772
1482,0.41575918
1483,0.11520955
1484,0.32058984
1485,0.12094781
1486,0.22431093
1487,0.11516324
1488,0.22356147
1489,0.46218663
1490,0.31245387
1491,0.18967697
1492,0.2858506
1493,0.10914299
1494,0.24925435
1495,0.10839352
1496,0.10536823
1497,2.7012122
1498,0.37016547
1499,0.10536823
1500,0.112942785
1501,0.290046
1502,0.24906635
1503,0.20269078
1504,0.11172864
1505,0.12467784
1506,0.17819512
1507,0.12708503
1508,0.21446449
1509,0.21446449
1510,0.11172864
1511,0.11706546
1512,0.13428766
1513,0.1254273
1514,0.43009895
1515,0.1494936
1516,0.11173129
1517,0.11173129
1518,0.17859167
1519,0.20194131
1520,0.1254273
1521,0.43009895
1522,0.32682663
1523,0.11172864
1524,0.24976009
1525,0.30004206
1526,0.10536823
1527,0.16125655
1528,0.21323457
1529,0.11706546
1530,0.16185716
1531,0.46193582
1532,0.24965274
1533,0.11247811
1534,0.11248076
1535,0.111106485
1536,0.387569
1537,0.20194131
1538,0.32682663
1539,0.32682663
1540,0.30079153
1541,0.30079153
1542,0.30004206
1543,0.26883966
1544,0.1188668
1545,0.114978045
1546,1.4912994
1547,0.31291184
1548,0.37199378
1549,0.31291184
1550,0.11173129
1551,0.36514455
1552,0.25689065
1553,0.13428766
1554,0.13428766
1555,0.2612358
1556,0.18104029
1557,0.11265752
1558,0.24622905
1559,0.20194131
1560,0.15280998
1561,0.18878022
1562,0.11173129
1563,0.18775657
1564,0.27950224
1565,0.20269078
1566,0.21875265
1567,0.11246264
1568,0.19465104
1569,0.12215185
1570,0.13611433
1571,0.26531458
1572,0.11131436
1573,0.7172352
1574,0.39041638
1575,0.16400024
1576,0.20472139
1577,0.09035614
1578,0.22311658
1579,0.099614054
1580,0.092788965
1581,0.20547086
1582,0.55269396
1583,0.19000617
1584,0.22712195
1585,0.112098575
1586,0.112098575
1587,0.27275345
1588,0.09035614
1589,0.24816927
1590,0.14043868
1591,0.092039496
1592,0.40893975
1593,0.14043868
1594,0.14043868
1595,0.095329136
1596,0.28219852
1597,0.20472139
1598,0.10966575
1599,0.111349106
1600,0.092039496
1601,0.092039496
1602,0.092039496
1603,0.1265899
1604,0.24721363
1605,0.099328786
1606,0.22311658
1607,0.22311658
1608,0.2877526
1609,0.24367526
1610,0.094876796
1611,0.20547086
1612,0.092788965
1613,0.34178358
1614,0.09915203
1615,0.33501095
1616,0.114369094
1617,0.092788965
1618,0.49805802
1619,0.09457967
1620,0.099149376
1621,0.3905221
1622,0.092039496
1623,0.09035614
1624,0.111349106
1625,0.22311658
1626,0.24721363
1627,0.6862367
1628,0.20472139
1629,0.20472139
1630,0.092039496
1631,0.10966575
1632,0.111349106
1633,0.15655294
1634,0.111349106
1635,0.10966575
1636,0.111349106
1637,0.092039496
1638,0.1516347
1639,0.6473501
1640,0.111349106
1641,0.28219852
1642,0.092039496
1643,0.15655294
1644,0.17926562
1645,0.092039496
1646,0.15300632
1647,0.49948847
1648,0.11596233
1649,0.09197566
1650,0.21905154
1651,0.1209431
1652,0.091842204
1653,0.35782743
1654,0.5363917
1655,0.22795367
1656,0.28183138
1657,0.18603817
1658,0.091842204
1659,0.33606923
1660,0.19863215
1661,0.1165784
1662,0.11190128
1663,0.11190128
1664,0.5841945
1665,0.09259167
1666,0.11897424
1667,0.36704263
1668,0.27608347
1669,0.15635571
1670,0.15635571
1671,0.09683105
1672,0.28183138
